Video id,Title,Description,Category
j4rM15TKURc,"BigRigTravels LIVE! Modesto to Sacramento, California CA 99 &amp; 4, Interstate 5-Nov. 22, 2017","Leaving the delivery in Modesto, taking city streets to CA 99 north, then CA 4 west to I-5 and north to Sacramento and then briely west on I-80 to a truck stop for the night.

Trip: Phoenix, AZ-Modesto, CA-Boise, ID-Woodburn, OR(1794 miles)

Trucking in America. Reality and Slow TV in its original and truest form. 
To learn more about BigRigTravels, visit these links: 

Homepage with Blog, Trip Maps, GPS and more: http://bigrigtravels.com 

BigRigTravels Sidetracks Channel: https://www.youtube.com/channel/UC2MB... 

Facebook: https://www.facebook.com/BigRigTravels/ Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise  #trucking #BigRigTravels #BigRigSteve",Travel
Z9p2ARRwqA4,"BigRigTravels LIVE! Portland to Biggs Junction, Oregon OR 224, I-205, I-84-July 9, 2018","From the last delivery in Portland,OR(actually in the suburb of Milwaukie) east on OR 224 to I-205, north on I-205 to I-84, and east on I-84, stopping in Troutdale to get the trailer washed. Then continuing east on I-84 through the Columbia River Gorge, Hood River and The Dalles to Biggs Junction, OR for the night.

Trip: Portland, OR-Sunnyside, WA-Mountain Home, ID(550 miles)

Trucking in America. Reality and Slow TV in its original and truest form.

To learn more about BigRigTravels, visit these links:

Homepage with Blog, Trip Maps, GPS and more: http://bigrigtravels.com

Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise

Facebook: https://www.facebook.com/BigRigTravels/
Road Crew Page :https://www.facebook.com/groups/183265405558688/  #trucking #BigRigTravels #BigRigSteve",Travel
EdI9SaOlAf0,"BigRigTravels LIVE! Oxnard to Ontario, California LA area freeways-Jan. 27, 2019","From Oxnard, CA south on Us 101 through Thousand Oaks and through the San Fernando Valley and Los Angeles to CA 134, east on CA 134 through Burbank and Glendale to Pasadena, east on I-210 and CA 210 along the San Gabriel Mountains to I-15, south on I-15 to I-10 and west to near delivery in Ontario, CA.

Trip: Ontario, CA-Oxnard, CA-Ontario, CA(197 miles)

Trucking in America. Reality and Slow TV in its original and truest form.

To learn more about BigRigTravels, visit these links:

Homepage with Blog, Trip Maps, GPS and more: http://bigrigtravels.com

Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise

Road Crew Facebook Page :https://www.facebook.com/groups/183265405558688/

#bigrigtravels  #california  #losangeles",Travel
Ud2yoxnA6u4,MASSIVE LARP BOX UNBOXING! (4 BOXES) ft Larp House | Erica Explores,"I have finally rescued a bunch of larp boxes from the clutches of the German Customs Office. Join me while I unbox them on a live stream!

Let me know what you think in the comments below, and don't forget to like, subscribe, and check out my other social media accounts!

SOCIAL MEDIA
🐦 Twitter: http://twitter.com/_erica
👤 Facebook: http://facebook.com/ericaexplores
📸 Instagram: http://instagram.com/erica
🌎 Blog: https://ericaexplores.com

CONTACT
📬 erica [at] littleandfierce.com

🌎🌍🌏 COUNTRIES VISITED SO FAR: 18!
❧ North America: Canada, United States (25/50 states)
❧ Europe: Czech Republic, Denmark, England, France, Germany, Greece, Italy, Malta, the Netherlands, Poland, Sweden, Turkey, the Vatican
❧ Asia: Philippines
❧ Central America: Nicaragua
❧ South America: Trinidad & Tobago

ABOUT
Erica Explores is a lifestyle and travel blog about seeking adventure in lands both real and make-believe! It covers solo travel, larp, living abroad, and more. ✈️🖖🏻😈😻🌇",Travel
UKuO99Qo05I,"BigRigTravels LIVE! Warrenton, Missouri to near Ogden, Kansas I-70 West-Nov. 21, 2018","From Warrenton, MO west across Missouri through Kansas City, passing by downtown on I-670 into Kansas, back on I-70 through Lawrence and Topeka, stopping a a rest area near Ogden, KS.

Trip: Albertville, AL-Calhoun, GA-Loveland, CO(1494 miles)

Trucking in America. Reality and Slow TV in its original and truest form.

To learn more about BigRigTravels, visit these links:

Homepage with Blog, Trip Maps, GPS and more: http://bigrigtravels.com

Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise

Facebook: https://www.facebook.com/BigRigTravels/
Road Crew Page :https://www.facebook.com/groups/183265405558688/  #trucking #BigRigTravels #BigRigSteve",Travel
MqysWcXp9FE,"BigRigTravels LIVE! Asbury, West Virginia to Lyndhurst, Virginia I-64 East-Nov. 11, 2018","Trip: Auburn, IN-Anderson, IN-Lyndhurst, VA(635 miles)

Trucking in America. Reality and Slow TV in its original and truest form.

To learn more about BigRigTravels, visit these links:

Homepage with Blog, Trip Maps, GPS and more: http://bigrigtravels.com

Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise

Facebook: https://www.facebook.com/BigRigTravels/
Road Crew Page :https://www.facebook.com/groups/183265405558688/  #trucking #BigRigTravels #BigRigSteve",Travel
p9-rZqCHszY,Геленджик LIFE Воскресный балкострим,"Привет всем, кто любит #море, #солнце #пляжи и #набережнаяГеленджика ! 
В 2015 году мы #переехаливГеленджик из Ярославля. 
На нашем канале Вы увидите #ГородКурорт #Геленджик не только с земли, 
но и под водой, а так-же #сВысотыПтичьегоПолета !

Наши контакты:
ВКОНТАКТЕ: https://vk.com/id15221007
Группа ВК: https://vk.com/club120874564
Одноклассники: https://www.ok.ru/gelendzhiklife
Facebook: https://www.facebook.com/profile.php?id=100012277393265
Instagram: @gelendzhiklife
Сайт нашей ОНЛАЙН-камеры: http://gelendzhik-life.ru/

______________________________________________________________
ДОСТАВКА ЦВЕТОВ ПО ГЕЛЕНДЖИКУ!
МАГАЗИНЫ ФЛОРИСТИКА 
(ОСТ. СОСНОВАЯ РОЩА и ОКТЯБРЬСКАЯ 27)
https://cvety-gelendzhik.ru/
ИНСТАГРАМ: @floristika.gelendzhik
8-953-100-50-57",Travel
qxpmL_5uKTo,"BigRigTravels LIVE! Albertville to Gadsden, Alabama US 431, AL 77 South-Nov. 19, 2018","Short trip from Albertville, AL south on US 431 & AL 77 to Gadsden, AL.

Trip: Albertville, AL-Calhoun, GA-Loveland, CO(1494 miles)

Trucking in America. Reality and Slow TV in its original and truest form.

To learn more about BigRigTravels, visit these links:

Homepage with Blog, Trip Maps, GPS and more: http://bigrigtravels.com

Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise

Facebook: https://www.facebook.com/BigRigTravels/
Road Crew Page :https://www.facebook.com/groups/183265405558688/  #trucking #BigRigTravels #BigRigSteve",Travel
ASjlqzKhMYM,"Live Update! RV Nomads and Wellington, TX","Hey all! We snuck in a quick video update to let you all know what we've been up to and why you haven't seen very much of us. We are still on location filming the RV Nomads Movie in Wellington, Tx where it has been HOT - getting up near 100 degrees nearly every day!

We are camping at the Fairgrounds with some fellow cast and crew including: 
Robert and Jessica of Exploring the Local Life: https://www.youtube.com/channel/UCtd838i4rUFvc7d5QkUikjg
Shane Snyder and Audrey Callahan (Audrey Callahan Music) who are doing the movie audio capture: https://www.youtube.com/user/beachangel83
Jesse and Jenny Ingram of Outside is Calling (Jesse is our Director of Photography for the movie):https://www.youtube.com/channel/UC74kdcXnVBdVCcs1CpxQMaw
Stacy and Justin Ford of Opting out of Normal: https://www.youtube.com/channel/UCYIYVCJlX68oe7VpDFT89jA
John and Laura Hebard of Hebard's Travels: https://www.youtube.com/channel/UCQ5BTuWY7B0hTaa9zK0JKNg
1st Class RV Adventures: https://www.youtube.com/channel/UC7nNkaJRfsyVQ2-dYihbWww
Geoastro RV: http://geoastrorv.com/
The Freedom Theory: https://www.youtube.com/user/kbrightlife

Thank you for watching our videos! 
We are the Mortons On The Move and we live full-time in our fifth-wheel RV and travel the country. We blog, vlog, and share our journey on social media. We'd love for you to join us! 

INSTAGRAM: https://www.instagram.com/mortonsonthemove
WEBSITE: http://mortonsonthemove.com
FACEBOOK: http://facebook.com/mortonsonthemove
TWITTER: http://twitter.com/mortsonthemove

CONSIDER SUPPORTING US WHEN 
SHOPPING AMAZON: https://goo.gl/muoK5J
or BUYING TRAILER SUPPLIES by checking out our hitch and trailer products website: https://MortonTrailerSupply.com

Our Equipment:
DJI Mavic: http://amzn.to/2nzjdgI
DJI Osmo: http://amzn.to/2iI6tSv
Power Director editing software: http://amzn.to/2k9f9l7
Sony Handycam http://amzn.to/2pnPFzc
Sony NEX 5R
Sony HDR-CX900 http://amzn.to/2pobfmO
JK Lapel Microphone: http://amzn.to/2oZLyMU
Tascam DR-05 Audio Recorder: http://amzn.to/2olBU6q
Sony ECM-AW4 Wireless Microphone: http://amzn.to/2oZMGjS
Andersen Ultimate Fifth Wheel Connection: https://mortontrailersupply.com/collections/ultimate-5th-wheel-connection",Travel
#NAME?,Ask Chris Raney &amp; Topher Anything!,"An annual tradition, a live stream with no set agenda… just Q&A!  Ask Chris Raney and Topher anything on any topic!
NEXT LIVE STREAM: January 7, 2019 @ 8PM Los Angeles Time! Follow me on Facebook for more updates!  Yellow Productions on Facebook: https://www.facebook.com/YellowProductionsTravel

Missed my last live stream?  Browse through all my Monday Live Streams in this playlist:: https://www.youtube.com/playlist?list=PLOVadUHX1B-JGLMwqvLbS9kkgAlhNWTp2

CLICK HERE TO SUBSCRIBE: http://bit.ly/yellowwsub

Yellow Productions on Social Media:
FACEBOOK: https://www.facebook.com/YellowProductionsTravel
INSTAGRAM: https://www.instagram.com/yellowwproductions/
TWITTER: ChrisRaney
GOOGLE+: https://google.com/+yellowwproductions

Check out my blog at:
http://yelloww.net",Travel
MGrSoIUwcAQ,"BigRigTravels LIVE! Jolly to Denton, Texas US 287 &amp; US 380-Feb. 3, 2019","from Jolly, TX(just east of Wichita Falls) south on US 287 through Henrietta and Bowie to US 380 at Decatur, then east on US 380 to Denton, TX for delivery.

Trip: Salt Lake City, UT-Ogden, UT-Denton, TX(1319 miles)

Trucking in America. Reality and Slow TV in its original and truest form.

To learn more about BigRigTravels, visit these links:

Homepage with Blog, Trip Maps, GPS and more: http://bigrigtravels.com

Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise

Road Crew Facebook Page :https://www.facebook.com/groups/183265405558688/

#bigrigtravels  #texas  #us287",Travel
4G6YjbrLLW8,Janmashtami Celebration In Mumbai Live 2018 || #1,"Stay Tuned at Playlist Janmashtami Celebration In Mumbai https://goo.gl/wKHnvH
#JanmashtamiFestival  #mumbai #live
----------------------------------------------------------------------------------


Janmashtami Celebration In Mumbai: 
-------------------------------------------------------------

Janmashtami Celebration In Mumbai Live 2018 || #1 https://goo.gl/tVMuQw

First Time Live on YOUTUBE - Janmashtami Celebration || #2 https://goo.gl/cHUNZd

Janmashtami In My Society - 2nd September 2018 - Live || #3 https://goo.gl/mExvzs

Dahi Handi Live Program near my Home || #4 https://goo.gl/N9FJz1

Experience & Review when going First Time Live on YOUTUBE on Youtube || #5 https://goo.gl/rDricV
******************************************************************************************************
Icepeak Travel UPLOADS:

Mumbai Local Trains Overview in Hindi || Icepeak Travel https://goo.gl/XHpnH1 

Mumbai AC Local Train Interior || Icepeak Travel https://goo.gl/ez8SS9 

India's First AC Local's First Day || Icepeak Travel https://goo.gl/CggEsu 

Cheapest Cost of Living in Mumbai || Icepeak Travel https://goo.gl/SK99Vr 

Watch Unlimited Movies in Rs 149 only for 30 days || Icepeak Travel https://goo.gl/C7Fz5h 

Hichki Movie Review || Carnival Cinemas Andheri East || Vlog #8 https://goo.gl/XH5MdG 

How to go Marine Drive in just Rs35 || Icepeak Travel https://goo.gl/dnSNNs 

How to go Girgaon Chowpatty by Mumbai Local Train || Icepeak Travel || Vlog #5  https://goo.gl/Yz3zhy 

How to go Nariman Point by Mumbai Local Trains  || Icepeak Travel || Vlog #6 https://goo.gl/R1cRh9 

Queen Necklace Marine Drive Mumbai || Icepeak Travel || Vlog #4 https://goo.gl/5hdVa1 

Does Mumbai end here? || Icepeak Travel || Vlog #7 https://goo.gl/LHyMSX 

Asia's Biggest Auditorium || Shanmukhananad Audi || Dr.Vivek Bindra || Part #1 https://goo.gl/Sw1qdA 

Asia's Biggest Auditorium || Shanmukhananad Audi || Dr.Vivek Bindra || Part #2 https://goo.gl/MPdDma 

Maa Tujhey Salaam || Independence Day Celebration in Mumbai 2018 || Part #1 https://goo.gl/YZEsCn 

Bhuleshwar Market || Rakhi Wholesale Market in Mumbai at very cheap prices || Part #1 https://goo.gl/cf3EJu 

Best Route For Bhuleshwar Market Mumbai || How to Go || Part #2 https://goo.gl/qe7tBk 

***********************************************************************************


Most Recent Upload: https://goo.gl/5JWrZ9

Most Popular Upload: https://goo.gl/sCyXh1

******************************************************************************************************

Get More Bonus Tips:
SUBSCRIBE ✈ ✈ https://goo.gl/sBguW1
******************************************************************************************************

#IcepeakTravel meets you at:
-----------------------------------------------
Facebook ✈ ✈ https://www.facebook.com/icepeaktravel/
Instagram ✈ ✈ https://www.instagram.com/icepeaktravel/
Google+ ✈ ✈ https://plus.google.com/u/0/118374839909268082904
Twitter ✈ ✈ https://twitter.com/IcepeakTravel/
Icepeak Travel Blog ✈ ✈ https://icepeaktravel.wordpress.com/
******************************************************************************************************

About Icepeak Travel:
----------------------------------
Hello Guys,
Welcome to #IcepeakTravelVamily,
My name is HIMSHIKHA,
And YOU are watching Icepeak Travel.

Travelling in India is not only about experiencing a journey but also having knowledge about its culture, food, scenic beauty of India as well as having fun at the particular place in India to your fullest.

You guys will come to know about HOW To Go Tips, WHAT to enjoy at that particular place, Memorable selfies should be taken there, travelling in the best budget in India, How to manage your time during the trip, How to plan before starting your journey and many more.

Stay tuned for more travel tips for travelling in India. I love to share my journeys in my own style.
Save your Time || Save your Money
In this way, #TravellingIsTreasure

-~-~~-~~~-~~-~-
Please watch: ""Assam Meghalaya Tour Packages || Icepeak Travel"" 
https://www.youtube.com/watch?v=7rplCOY4udc
-~-~~-~~~-~~-~-",Travel
ZD-HYchl0KU,Teaching English Online With VIPKID 👩‍🏫 👨‍🏫 | Work From Home (LIVE),"Matt and Marilyn's source of income while traveling the world full-time is teaching English online to students in China. In this live podcast episode, they talk all about their jobs, the pros and cons, and answer any questions listeners/viewer may have.

-Teach English Online
-Travel The World and get Paid
-Teach for VIPKID, Magic Ears, Cambly, Dada Abc
-Work From Home
-Travel Podcast 

U.S.A. VIDEOS - https://www.youtube.com/playlist?list=PLxTKXfWTCuIbOsKVZKNeIOaZirpZpDh2J
EUROPE VIDEOS - https://www.youtube.com/playlist?list=PLxTKXfWTCuIakU7WkvbN87DkkHPSivJbb
WORDS WITH WINOS PODCAST - https://www.youtube.com/playlist?list=PLxTKXfWTCuIY_biEpj4PeXS1YVkofBoRy
INTERVIEWS WITH TRAVELERS - https://www.youtube.com/playlist?list=PLxTKXfWTCuIZFzGI5QduTMolUso-EuqwW 

Words With Winos Social Media Accounts - 
Website/Blog - http://www.wordswithwinos.com/
Facebook - https://www.facebook.com/WordsWithWinos/
Instagram - https://www.instagram.com/wordswithwi...
Matt Instagram  - https://www.instagram.com/matt.treglia/
Marilyn Instagram - https://www.instagram.com/mar_borth/
Podcast - https://itunes.apple.com/us/podcast/w...",Travel
